		self	friend	interest	mutual
47568542@N03	191617821@N04	0	False	0.0049261083743842365	False
47568542@N03	32528180@N00	0	False	0	False
47568542@N03	145400672@N02	0	False	0.0033222591362126247	False
47568542@N03	11625451@N02	0	False	0	False
47568542@N03	46956042@N00	0	False	0	False
47568542@N03	158121167@N08	0	False	0	False
47568542@N03	192219525@N04	0	False	0	False
47568542@N03	96667746@N04	0	False	0.007662835249042145	False
47568542@N03	96231201@N00	0	False	0	False
47568542@N03	149908335@N04	0	False	0	False
47568542@N03	142083289@N03	0	False	0	False
47568542@N03	35291716@N07	0	False	0	False
47568542@N03	190590734@N02	0	False	0	False
47568542@N03	126761589@N05	0	False	0	False
47568542@N03	105465854@N05	0	False	0	False
47568542@N03	189387901@N05	0	False	0	False
47568542@N03	7633518@N08	0	False	0	False
47568542@N03	74411818@N00	0	False	0	False
47568542@N03	136548402@N04	0	False	0	False
47568542@N03	11537427@N04	0	False	0	False
47568542@N03	57224934@N00	0	False	0	False
47568542@N03	41903084@N07	0	False	0	False
47568542@N03	66352243@N06	0	False	0	False
47568542@N03	38903989@N02	0	False	0	False
47568542@N03	161392673@N02	0	False	0.0007501875468867217	False
47568542@N03	100273202@N05	0	False	0	False
47568542@N03	45161324@N04	0	False	0	False
47568542@N03	165883554@N04	0	False	0	False
47568542@N03	40165750@N06	0	False	0	False
47568542@N03	26181074@N02	0	False	0	False
47568542@N03	40594945@N08	0	False	0	False
47568542@N03	10485938@N00	0	False	0.00911854103343465	False
47568542@N03	109522904@N02	0	False	0	False
47568542@N03	93936890@N02	0	False	0	False
47568542@N03	192350478@N02	0	False	0	False
47568542@N03	37896751@N04	0	False	0	False
47568542@N03	21729884@N02	0	False	0	False
47568542@N03	20395737@N02	0	False	0	False
47568542@N03	7243324@N03	0	False	0	False
47568542@N03	7132768@N03	0	False	0	False
47568542@N03	78239672@N00	0	False	0.0019157088122605363	False
47568542@N03	193393816@N06	0	False	0	False
193496828@N05	8733637@N04	0	False	0.004516129032258065	False
193496828@N05	150614452@N05	0	False	0.004878048780487805	False
193496828@N05	195032295@N04	0	False	0	False
193496828@N05	10299779@N03	0	False	0.011627906976744186	False
193496828@N05	72605979@N00	0	False	0.0078125	False
193496828@N05	188682146@N07	0	False	0.007407407407407408	False
193496828@N05	71878757@N00	0	False	0	False
193496828@N05	22824091@N08	0	False	0.013215859030837005	False
193496828@N05	192204246@N07	0	False	0	False
193496828@N05	29280372@N08	0	False	0.01092896174863388	False
193496828@N05	133404195@N07	0	False	0	False
193496828@N05	64749543@N02	0	False	0	False
193496828@N05	34476863@N00	0	False	0	False
193496828@N05	47568542@N03	0	False	0	False
193496828@N05	193496828@N05	1	1	1	True
193496828@N05	138004730@N03	0	False	0.025356576862123614	False
193496828@N05	149392270@N02	0	False	0.009259259259259259	False
193496828@N05	10024035@N00	0	False	0.025806451612903226	False
193496828@N05	64941417@N03	0	False	0.004424778761061947	False
193496828@N05	140378231@N02	0	False	0	False
193496828@N05	12399948@N00	0	False	0.004149377593360996	False
193496828@N05	132603569@N08	0	False	0	False
193496828@N05	10655856@N04	0	False	0	False
193496828@N05	7569767@N05	0	False	0.010362694300518135	False
193496828@N05	91244219@N06	0	False	0.0196078431372549	False
193496828@N05	51425650@N04	0	False	0.009174311926605505	False
193496828@N05	42949625@N05	0	False	0	False
193496828@N05	194948209@N06	0	False	0	False
193496828@N05	192283700@N08	0	False	0	False
193496828@N05	57128711@N00	0	False	0	False
193496828@N05	42152648@N06	0	False	0	False
193496828@N05	84538934@N00	0	False	0.010810810810810811	False
193496828@N05	7706348@N04	0	False	0	False
193496828@N05	104736837@N03	0	False	0.011937557392102846	False
193496828@N05	131021490@N02	0	False	0.0066063126988010765	False
193496828@N05	66944894@N06	0	False	0	False
193496828@N05	140977171@N08	0	False	0.017699115044247787	False
193496828@N05	15256764@N06	0	False	0.0297029702970297	False
193496828@N05	91032781@N04	0	False	0	False
193496828@N05	105105658@N03	0	False	0.024271844660194174	False
193496828@N05	62068535@N08	0	False	0.011764705882352941	False
193496828@N05	194361165@N03	0	False	0.01	False
193496828@N05	126038549@N06	0	False	0.011904761904761904	False
193496828@N05	15177829@N06	0	False	0	False
193496828@N05	87413031@N03	0	False	0	False
193496828@N05	163737578@N08	0	False	0	False
193496828@N05	67342107@N00	0	False	0.007462686567164179	False
193496828@N05	41590863@N06	0	False	0.0070921985815602835	False
193496828@N05	149009476@N07	0	False	0.020202020202020204	False
193496828@N05	189688801@N07	0	False	0	False
193496828@N05	9764147@N02	0	False	0.012048192771084338	False
193496828@N05	8866365@N08	0	False	0.028368794326241134	False
193496828@N05	61190890@N06	0	False	0	False
193496828@N05	36350804@N02	0	False	0	False
193496828@N05	163364884@N04	0	False	0	False
193496828@N05	105693115@N07	0	False	0	False
193496828@N05	45427632@N02	0	False	0	False
193496828@N05	66296731@N07	0	False	0.0019569471624266144	False
193496828@N05	44884174@N08	0	False	0	False
193496828@N05	39906815@N05	0	False	0	False
193496828@N05	69841044@N02	0	False	0	False
193496828@N05	73294780@N04	0	False	0	False
193496828@N05	71267357@N06	0	False	0.005714285714285714	False
193496828@N05	185035056@N05	0	False	0.010869565217391304	False
193496828@N05	32167019@N00	0	False	0	False
193496828@N05	31230004@N06	0	False	0	False
193496828@N05	29780762@N07	0	False	0.0070921985815602835	False
193496828@N05	140617645@N02	0	False	0	False
193496828@N05	99228523@N00	0	False	0	False
193496828@N05	107735426@N07	0	True	0	False
193496828@N05	158502938@N02	0	False	0.009216589861751152	False
193496828@N05	130828646@N02	0	False	0.005249343832020997	False
193496828@N05	67665515@N07	0	False	0	False
193496828@N05	54786783@N06	0	False	0	False
193496828@N05	105006775@N06	0	False	0	False
193496828@N05	92410264@N06	0	False	0	False
193496828@N05	20478684@N00	0	False	0.006622516556291391	False
193496828@N05	23286095@N05	0	False	0.009324009324009324	False
193496828@N05	18259771@N00	0	False	0	False
193496828@N05	36037277@N07	0	False	0	False
193496828@N05	52187935@N08	0	False	0.0064516129032258064	False
193496828@N05	88071289@N03	0	False	0	False
193496828@N05	52122658@N00	0	False	0.0033333333333333335	False
193496828@N05	136625508@N02	0	False	0	False
193496828@N05	67825007@N00	0	False	0	False
193496828@N05	126334529@N05	0	False	0	False
193496828@N05	131263451@N06	0	False	0	False
193496828@N05	23363966@N02	0	False	0.010582010582010581	False
193496828@N05	8126893@N02	0	False	0.0037688442211055275	False
193496828@N05	193874466@N08	0	False	0	False
193496828@N05	14925782@N06	0	False	0.00997506234413965	False
193496828@N05	147135779@N02	0	False	0.009971509971509971	False
193496828@N05	23321258@N00	0	False	0	False
193496828@N05	49914237@N02	0	False	0.0071090047393364926	False
193496828@N05	64538366@N02	0	False	0.008108108108108109	False
193496828@N05	193100973@N07	0	False	0.0196078431372549	False
193496828@N05	163714109@N03	0	False	0	False
193496828@N05	134632544@N06	0	False	0.0326530612244898	False
193496828@N05	150835856@N06	0	False	0.025510204081632654	False
193496828@N05	61028407@N05	0	False	0.01053864168618267	False
193496828@N05	66127977@N00	0	False	0.004815409309791332	False
193496828@N05	144456186@N03	0	False	0	False
193496828@N05	75906263@N02	0	False	0.022900763358778626	False
193496828@N05	69168328@N00	0	False	0	False
193496828@N05	154141673@N06	0	False	0	False
193496828@N05	146923392@N03	0	False	0	False
193496828@N05	56335302@N00	0	False	0	False
193496828@N05	8154764@N03	0	False	0.007194244604316547	False
193496828@N05	23126865@N02	0	False	0	False
193496828@N05	194111844@N05	0	False	0.021739130434782608	False
193496828@N05	11087887@N03	0	False	0.012422360248447204	False
193496828@N05	63181453@N04	0	False	0.006666666666666667	False
193496828@N05	69506664@N06	0	False	0.007712082262210797	False
193496828@N05	31623674@N00	0	False	0	False
193496828@N05	100251406@N07	0	False	0.003113879003558719	False
193496828@N05	105752074@N04	0	False	0.021834061135371178	False
193496828@N05	50778036@N00	0	False	0.007352941176470588	False
193496828@N05	56513965@N06	0	False	0	False
193496828@N05	117679407@N08	0	False	0.013550135501355014	False
193496828@N05	23515414@N04	0	False	0.011904761904761904	False
193496828@N05	33195950@N00	0	False	0	False
193496828@N05	139755118@N08	0	False	0	False
193496828@N05	193211318@N07	0	False	0	False
193496828@N05	87244892@N00	0	False	0	False
193496828@N05	154981314@N04	0	False	0.013071895424836602	False
193496828@N05	93388157@N07	0	False	0.005141388174807198	False
193496828@N05	58625702@N07	0	False	0	False
193496828@N05	149556095@N03	0	False	0.0030257186081694403	False
193496828@N05	46191841@N00	0	False	0.019469026548672566	False
193496828@N05	193808151@N03	0	False	0	False
193496828@N05	163056744@N04	0	False	0	False
193496828@N05	20894540@N00	0	False	0.005917159763313609	False
193496828@N05	98564894@N00	0	False	0.015337423312883436	False
193496828@N05	12639178@N07	0	False	0	False
193496828@N05	34326197@N04	0	False	0.028735632183908046	False
193496828@N05	193006463@N04	0	False	0.013675213675213675	False
193496828@N05	38712633@N04	0	False	0	False
193496828@N05	151639852@N07	0	False	0	False
193496828@N05	79051158@N06	0	False	0.022727272727272728	False
193496828@N05	124317748@N06	0	False	0.015151515151515152	False
193496828@N05	55267995@N04	0	False	0.014184397163120567	False
193496828@N05	154547444@N06	0	False	0.01805869074492099	False
193496828@N05	186066883@N06	0	False	0	False
193496828@N05	64572825@N00	0	False	0.020676691729323307	False
193496828@N05	59165785@N03	0	False	0	False
193496828@N05	26637609@N00	0	False	0	False
193496828@N05	94163223@N00	0	False	0.0040650406504065045	False
193496828@N05	46935569@N08	0	False	0.011023622047244094	False
193496828@N05	193105688@N08	0	False	0	False
193496828@N05	137342563@N03	0	False	0.0033783783783783786	False
193496828@N05	27905247@N00	0	False	0	False
193496828@N05	29785695@N00	0	False	0.016666666666666666	False
193496828@N05	69663264@N03	0	False	0.00964974982130093	False
193496828@N05	191617821@N04	0	False	0.011194029850746268	False
193496828@N05	32528180@N00	0	False	0.008152173913043478	False
193496828@N05	145400672@N02	0	False	0.0075075075075075074	False
193496828@N05	11625451@N02	0	False	0.005747126436781609	False
193496828@N05	46956042@N00	0	False	0	False
193496828@N05	158121167@N08	0	False	0	False
193496828@N05	192219525@N04	0	False	0	False
193496828@N05	96667746@N04	0	False	0.015384615384615385	False
193496828@N05	96231201@N00	0	False	0	False
193496828@N05	149908335@N04	0	False	0.013953488372093023	False
193496828@N05	142083289@N03	0	False	0.0035211267605633804	False
193496828@N05	35291716@N07	0	False	0	False
193496828@N05	190590734@N02	0	False	0.05291005291005291	False
193496828@N05	126761589@N05	0	False	0	False
193496828@N05	105465854@N05	0	False	0	False
193496828@N05	189387901@N05	0	False	0.005952380952380952	False
193496828@N05	7633518@N08	0	False	0.003952569169960474	False
193496828@N05	74411818@N00	0	False	0.006160164271047228	False
193496828@N05	136548402@N04	0	False	0	False
193496828@N05	11537427@N04	0	False	0	False
193496828@N05	57224934@N00	0	False	0.007246376811594203	False
193496828@N05	41903084@N07	0	False	0.011627906976744186	False
193496828@N05	66352243@N06	0	False	0	False
193496828@N05	38903989@N02	0	False	0	False
193496828@N05	161392673@N02	0	False	0.008639308855291577	False
193496828@N05	100273202@N05	0	False	0	False
193496828@N05	45161324@N04	0	False	0	False
193496828@N05	165883554@N04	0	False	0	False
193496828@N05	40165750@N06	0	False	0	False
193496828@N05	26181074@N02	0	False	0	False
193496828@N05	40594945@N08	0	False	0	False
193496828@N05	10485938@N00	0	False	0.031007751937984496	False
193496828@N05	109522904@N02	0	False	0.018691588785046728	False
193496828@N05	93936890@N02	0	False	0.0024154589371980675	False
193496828@N05	192350478@N02	0	False	0	False
193496828@N05	37896751@N04	0	False	0	False
193496828@N05	21729884@N02	0	False	0.013245033112582781	False
193496828@N05	20395737@N02	0	False	0	False
193496828@N05	7243324@N03	0	False	0.006944444444444444	False
193496828@N05	7132768@N03	0	False	0	False
193496828@N05	78239672@N00	0	False	0.010273972602739725	False
193496828@N05	193393816@N06	0	False	0	False
138004730@N03	8733637@N04	0	False	0.021	False
138004730@N03	150614452@N05	0	False	0.014684287812041116	False
138004730@N03	195032295@N04	0	False	0	False
138004730@N03	10299779@N03	0	False	0.020833333333333332	False
138004730@N03	72605979@N00	0	False	0.0032679738562091504	False
138004730@N03	188682146@N07	0	False	0.008116883116883116	False
138004730@N03	71878757@N00	0	False	0.010752688172043012	False
138004730@N03	22824091@N08	0	False	0.00846262341325811	False
138004730@N03	192204246@N07	0	False	0	False
138004730@N03	29280372@N08	0	False	0.014234875444839857	False
138004730@N03	133404195@N07	0	False	0.013784461152882205	False
138004730@N03	64749543@N02	0	False	0	False
138004730@N03	34476863@N00	0	False	0.011160714285714286	False
138004730@N03	47568542@N03	0	False	0.0017271157167530224	False
138004730@N03	193496828@N05	0	False	0.025356576862123614	False
138004730@N03	138004730@N03	1	1	1	True
138004730@N03	149392270@N02	0	False	0.04457652303120357	False
138004730@N03	10024035@N00	0	False	0.020330368487928845	False
138004730@N03	64941417@N03	0	False	0.007072135785007072	False
138004730@N03	140378231@N02	0	True	0.007017543859649123	False
138004730@N03	12399948@N00	0	False	0.015363128491620111	False
138004730@N03	132603569@N08	0	False	0.005042016806722689	False
138004730@N03	10655856@N04	0	False	0.004901960784313725	False
138004730@N03	7569767@N05	0	False	0.0029498525073746312	False
138004730@N03	91244219@N06	0	False	0.059743954480796585	False
138004730@N03	51425650@N04	0	False	0.0014204545454545455	False
138004730@N03	42949625@N05	0	False	0	False
138004730@N03	194948209@N06	0	False	0	False
138004730@N03	192283700@N08	0	False	0	False
138004730@N03	57128711@N00	0	False	0.0016501650165016502	False
138004730@N03	42152648@N06	0	False	0.0030441400304414	False
138004730@N03	84538934@N00	0	False	0.009009009009009009	False
138004730@N03	7706348@N04	0	False	0.003395585738539898	False
138004730@N03	104736837@N03	0	True	0.05238726790450928	False
138004730@N03	131021490@N02	0	False	0.05336692624828218	False
138004730@N03	66944894@N06	0	False	0.0017421602787456446	False
138004730@N03	140977171@N08	0	False	0.01867572156196944	False
138004730@N03	15256764@N06	0	False	0.07275541795665634	False
138004730@N03	91032781@N04	0	False	0	False
138004730@N03	105105658@N03	0	True	0.0513595166163142	False
138004730@N03	62068535@N08	0	False	0.04285714285714286	False
138004730@N03	194361165@N03	0	False	0.008605851979345954	False
138004730@N03	126038549@N06	0	True	0.026352288488210817	False
138004730@N03	15177829@N06	0	False	0.008431703204047217	False
138004730@N03	87413031@N03	0	False	0	False
138004730@N03	163737578@N08	0	False	0	False
138004730@N03	67342107@N00	0	False	0.016150740242261104	False
138004730@N03	41590863@N06	0	False	0.01129032258064516	False
138004730@N03	149009476@N07	0	False	0.020802377414561663	False
138004730@N03	189688801@N07	0	False	0	False
138004730@N03	9764147@N02	0	True	0.04146730462519936	False
138004730@N03	8866365@N08	0	False	0.05442176870748299	False
138004730@N03	61190890@N06	0	False	0	False
138004730@N03	36350804@N02	0	False	0	False
138004730@N03	163364884@N04	0	False	0	False
138004730@N03	105693115@N07	0	False	0	False
138004730@N03	45427632@N02	0	False	0.0034662045060658577	False
138004730@N03	66296731@N07	0	False	0.009109311740890687	False
138004730@N03	44884174@N08	0	False	0	False
138004730@N03	39906815@N05	0	False	0	False
138004730@N03	69841044@N02	0	False	0	False
138004730@N03	73294780@N04	0	False	0.006896551724137931	False
138004730@N03	71267357@N06	0	False	0.016923076923076923	False
138004730@N03	185035056@N05	0	False	0.027565084226646247	False
138004730@N03	32167019@N00	0	False	0	False
138004730@N03	31230004@N06	0	False	0	False
138004730@N03	29780762@N07	0	True	0.009977827050997782	False
138004730@N03	140617645@N02	0	False	0.0035211267605633804	False
138004730@N03	99228523@N00	0	False	0.01129032258064516	False
138004730@N03	107735426@N07	0	False	0	False
138004730@N03	158502938@N02	0	False	0.011494252873563218	False
138004730@N03	130828646@N02	0	False	0.030477759472817133	False
138004730@N03	67665515@N07	0	False	0.0012033694344163659	False
138004730@N03	54786783@N06	0	False	0	False
138004730@N03	105006775@N06	0	False	0	False
138004730@N03	92410264@N06	0	False	0.005208333333333333	False
138004730@N03	20478684@N00	0	False	0.020833333333333332	False
138004730@N03	23286095@N05	0	False	0.026845637583892617	False
138004730@N03	18259771@N00	0	False	0	False
138004730@N03	36037277@N07	0	False	0	False
138004730@N03	52187935@N08	0	False	0.009448818897637795	False
138004730@N03	88071289@N03	0	False	0.009523809523809525	False
138004730@N03	52122658@N00	0	False	0.0328515111695138	False
138004730@N03	136625508@N02	0	False	0	False
138004730@N03	67825007@N00	0	False	0.0016750418760469012	False
138004730@N03	126334529@N05	0	False	0.018494055482166448	False
138004730@N03	131263451@N06	0	False	0	False
138004730@N03	23363966@N02	0	False	0.01462225832656377	False
138004730@N03	8126893@N02	0	False	0.03967611336032389	False
138004730@N03	193874466@N08	0	False	0	False
138004730@N03	14925782@N06	0	False	0.08404384896467722	False
138004730@N03	147135779@N02	0	False	0.0328719723183391	False
138004730@N03	23321258@N00	0	False	0.0017482517482517483	False
138004730@N03	49914237@N02	0	False	0.04838709677419355	False
138004730@N03	64538366@N02	0	False	0.020214030915576695	False
138004730@N03	193100973@N07	0	False	0.029717682020802376	False
138004730@N03	163714109@N03	0	False	0	False
138004730@N03	134632544@N06	0	False	0.06647398843930635	False
138004730@N03	150835856@N06	0	False	0.02694610778443114	False
138004730@N03	61028407@N05	0	False	0.06477093206951026	False
138004730@N03	66127977@N00	0	False	0.024907749077490774	False
138004730@N03	144456186@N03	0	False	0	False
138004730@N03	75906263@N02	0	False	0.0032414910858995136	False
138004730@N03	69168328@N00	0	False	0.0015082956259426848	False
138004730@N03	154141673@N06	0	False	0	False
138004730@N03	146923392@N03	0	False	0	False
138004730@N03	56335302@N00	0	False	0	False
138004730@N03	8154764@N03	0	False	0.010044642857142858	False
138004730@N03	23126865@N02	0	False	0.0015698587127158557	False
138004730@N03	194111844@N05	0	False	0.005208333333333333	False
138004730@N03	11087887@N03	0	False	0.0125	False
138004730@N03	63181453@N04	0	False	0.011128775834658187	False
138004730@N03	69506664@N06	0	False	0.051931602279924	False
138004730@N03	31623674@N00	0	False	0	False
138004730@N03	100251406@N07	0	False	0.012564671101256468	False
138004730@N03	105752074@N04	0	False	0.03008595988538682	False
138004730@N03	50778036@N00	0	False	0.001610305958132045	False
138004730@N03	56513965@N06	0	False	0	False
138004730@N03	117679407@N08	0	False	0.018979833926453145	False
138004730@N03	23515414@N04	0	False	0.007692307692307693	False
138004730@N03	33195950@N00	0	False	0	False
138004730@N03	139755118@N08	0	False	0	False
138004730@N03	193211318@N07	0	False	0	False
138004730@N03	87244892@N00	0	False	0	False
138004730@N03	154981314@N04	0	False	0.04640151515151515	False
138004730@N03	93388157@N07	0	False	0.006896551724137931	False
138004730@N03	58625702@N07	0	False	0.001447178002894356	False
138004730@N03	149556095@N03	0	False	0.03736772486772487	False
138004730@N03	46191841@N00	0	False	0.05362462760675273	False
138004730@N03	193808151@N03	0	False	0	False
138004730@N03	163056744@N04	0	False	0	False
138004730@N03	20894540@N00	0	False	0.010802469135802469	False
138004730@N03	98564894@N00	0	False	0.017456359102244388	False
138004730@N03	12639178@N07	0	False	0	False
138004730@N03	34326197@N04	0	False	0.0358814352574103	False
138004730@N03	193006463@N04	0	False	0.01125703564727955	False
138004730@N03	38712633@N04	0	False	0.0012077294685990338	False
138004730@N03	151639852@N07	0	False	0	False
138004730@N03	79051158@N06	0	False	0.0034904013961605585	False
138004730@N03	124317748@N06	0	False	0.031446540880503145	False
138004730@N03	55267995@N04	0	False	0.008025682182985553	False
138004730@N03	154547444@N06	0	False	0.014084507042253521	False
138004730@N03	186066883@N06	0	False	0	False
138004730@N03	64572825@N00	0	False	0.04154002026342452	False
138004730@N03	59165785@N03	0	False	0	False
138004730@N03	26637609@N00	0	False	0.0016025641025641025	False
138004730@N03	94163223@N00	0	False	0.016666666666666666	False
138004730@N03	46935569@N08	0	False	0.04365781710914454	False
138004730@N03	193105688@N08	0	False	0	False
138004730@N03	137342563@N03	0	False	0.005141388174807198	False
138004730@N03	27905247@N00	0	False	0	False
138004730@N03	29785695@N00	0	False	0.02100840336134454	False
138004730@N03	69663264@N03	0	False	0.0799347471451876	False
138004730@N03	191617821@N04	0	False	0.05439330543933055	False
138004730@N03	32528180@N00	0	False	0.023923444976076555	False
138004730@N03	145400672@N02	0	False	0.056672760511883	False
138004730@N03	11625451@N02	0	False	0.006097560975609756	False
138004730@N03	46956042@N00	0	False	0	False
138004730@N03	158121167@N08	0	False	0	False
138004730@N03	192219525@N04	0	False	0	False
138004730@N03	96667746@N04	0	True	0.02002503128911139	False
138004730@N03	96231201@N00	0	False	0	False
138004730@N03	149908335@N04	0	False	0.04302670623145401	False
138004730@N03	142083289@N03	0	False	0.01833976833976834	False
138004730@N03	35291716@N07	0	False	0.017543859649122806	False
138004730@N03	190590734@N02	0	False	0.030120481927710843	False
138004730@N03	126761589@N05	0	False	0.005263157894736842	False
138004730@N03	105465854@N05	0	False	0	False
138004730@N03	189387901@N05	0	False	0.00243605359317905	False
138004730@N03	7633518@N08	0	False	0.011705685618729096	False
138004730@N03	74411818@N00	0	False	0.017745302713987474	False
138004730@N03	136548402@N04	0	False	0.001288659793814433	False
138004730@N03	11537427@N04	0	False	0	False
138004730@N03	57224934@N00	0	False	0	False
138004730@N03	41903084@N07	0	False	0.02334152334152334	False
138004730@N03	66352243@N06	0	False	0.001736111111111111	False
138004730@N03	38903989@N02	0	False	0	False
138004730@N03	161392673@N02	0	False	0.04314159292035398	False
138004730@N03	100273202@N05	0	False	0	False
138004730@N03	45161324@N04	0	False	0.0016556291390728477	False
138004730@N03	165883554@N04	0	False	0	False
138004730@N03	40165750@N06	0	False	0.0017211703958691911	False
138004730@N03	26181074@N02	0	False	0.0033783783783783786	False
138004730@N03	40594945@N08	0	False	0	False
138004730@N03	10485938@N00	0	False	0.07936507936507936	False
138004730@N03	109522904@N02	0	False	0.006779661016949152	False
138004730@N03	93936890@N02	0	False	0.007838745800671893	False
138004730@N03	192350478@N02	0	False	0	False
138004730@N03	37896751@N04	0	False	0	False
138004730@N03	21729884@N02	0	False	0.027375201288244767	False
138004730@N03	20395737@N02	0	False	0.0016339869281045752	False
138004730@N03	7243324@N03	0	False	0.0031847133757961785	False
138004730@N03	7132768@N03	0	False	0	False
138004730@N03	78239672@N00	0	False	0.03365384615384615	False
138004730@N03	193393816@N06	0	False	0	False
149392270@N02	8733637@N04	0	False	0.007495315427857589	False
149392270@N02	150614452@N05	0	False	0	False
149392270@N02	195032295@N04	0	False	0	False
149392270@N02	10299779@N03	0	False	0.012531328320802004	False
149392270@N02	72605979@N00	0	False	0	False
149392270@N02	188682146@N07	0	False	0	False
149392270@N02	71878757@N00	0	False	0.00881057268722467	False
149392270@N02	22824091@N08	0	False	0.0035087719298245615	False
149392270@N02	192204246@N07	0	False	0	False
149392270@N02	29280372@N08	0	False	0	False
149392270@N02	133404195@N07	0	False	0.007957559681697613	False
149392270@N02	64749543@N02	0	False	0	False
149392270@N02	34476863@N00	0	False	0.004210526315789474	False
149392270@N02	47568542@N03	0	False	0	False
149392270@N02	193496828@N05	0	False	0.009259259259259259	False
149392270@N02	138004730@N03	0	False	0.04457652303120357	False
149392270@N02	149392270@N02	1	1	1	True
149392270@N02	10024035@N00	0	False	0.005376344086021506	False
149392270@N02	64941417@N03	0	False	0	False
149392270@N02	140378231@N02	0	False	0.006944444444444444	False
149392270@N02	12399948@N00	0	False	0.013605442176870748	False
149392270@N02	132603569@N08	0	False	0.011976047904191617	False
149392270@N02	10655856@N04	0	False	0	False
149392270@N02	7569767@N05	0	False	0	False
149392270@N02	91244219@N06	0	False	0.05333333333333334	False
149392270@N02	51425650@N04	0	False	0	False
149392270@N02	42949625@N05	0	False	0	False
149392270@N02	194948209@N06	0	False	0	False
149392270@N02	192283700@N08	0	False	0	False
149392270@N02	57128711@N00	0	False	0	False
149392270@N02	42152648@N06	0	False	0.004366812227074236	False
149392270@N02	84538934@N00	0	False	0.004132231404958678	False
149392270@N02	7706348@N04	0	False	0	False
149392270@N02	104736837@N03	0	False	0.0025974025974025974	False
149392270@N02	131021490@N02	0	False	0.019310681984844782	False
149392270@N02	66944894@N06	0	False	0	False
149392270@N02	140977171@N08	0	False	0.03636363636363636	False
149392270@N02	15256764@N06	0	False	0.1	False
149392270@N02	91032781@N04	0	False	0	False
149392270@N02	105105658@N03	0	False	0.022988505747126436	False
149392270@N02	62068535@N08	0	False	0.008849557522123894	False
149392270@N02	194361165@N03	0	False	0.026143790849673203	False
149392270@N02	126038549@N06	0	False	0.0032258064516129032	False
149392270@N02	15177829@N06	0	False	0	False
149392270@N02	87413031@N03	0	False	0	False
149392270@N02	163737578@N08	0	False	0	False
149392270@N02	67342107@N00	0	False	0.006172839506172839	False
149392270@N02	41590863@N06	0	False	0	False
149392270@N02	149009476@N07	0	False	0.015748031496062992	False
149392270@N02	189688801@N07	0	False	0	False
149392270@N02	9764147@N02	0	True	0.05660377358490566	False
149392270@N02	8866365@N08	0	False	0.01466275659824047	False
149392270@N02	61190890@N06	0	False	0	False
149392270@N02	36350804@N02	0	False	0	False
149392270@N02	163364884@N04	0	False	0	False
149392270@N02	105693115@N07	0	False	0	False
149392270@N02	45427632@N02	0	False	0.006711409395973154	False
149392270@N02	66296731@N07	0	False	0.014285714285714285	False
149392270@N02	44884174@N08	0	False	0	False
149392270@N02	39906815@N05	0	False	0	False
149392270@N02	69841044@N02	0	False	0	False
149392270@N02	73294780@N04	0	False	0	False
149392270@N02	71267357@N06	0	False	0.013100436681222707	False
149392270@N02	185035056@N05	0	False	0.025423728813559324	False
149392270@N02	32167019@N00	0	False	0	False
149392270@N02	31230004@N06	0	False	0	False
149392270@N02	29780762@N07	0	False	0	False
149392270@N02	140617645@N02	0	False	0	False
149392270@N02	99228523@N00	0	False	0.005076142131979695	False
149392270@N02	107735426@N07	0	False	0	False
149392270@N02	158502938@N02	0	False	0.011029411764705883	False
149392270@N02	130828646@N02	0	False	0.0275	False
149392270@N02	67665515@N07	0	False	0.0075	False
149392270@N02	54786783@N06	0	False	0	False
149392270@N02	105006775@N06	0	False	0	False
149392270@N02	92410264@N06	0	True	0.014792899408284023	False
149392270@N02	20478684@N00	0	False	0.004830917874396135	False
149392270@N02	23286095@N05	0	False	0.004106776180698152	False
149392270@N02	18259771@N00	0	False	0	False
149392270@N02	36037277@N07	0	False	0	False
149392270@N02	52187935@N08	0	False	0.004739336492890996	False
149392270@N02	88071289@N03	0	False	0.0048543689320388345	False
149392270@N02	52122658@N00	0	False	0.017094017094017096	False
149392270@N02	136625508@N02	0	False	0	False
149392270@N02	67825007@N00	0	False	0	False
149392270@N02	126334529@N05	0	False	0.017857142857142856	False
149392270@N02	131263451@N06	0	False	0	False
149392270@N02	23363966@N02	0	False	0.0024449877750611247	False
149392270@N02	8126893@N02	0	False	0.009445100354191263	False
149392270@N02	193874466@N08	0	False	0	False
149392270@N02	14925782@N06	0	False	0.10551558752997602	True
149392270@N02	147135779@N02	0	False	0.022727272727272728	False
149392270@N02	23321258@N00	0	False	0	False
149392270@N02	49914237@N02	0	False	0.04793028322440087	False
149392270@N02	64538366@N02	0	False	0.01179245283018868	False
149392270@N02	193100973@N07	0	False	0.027237354085603113	False
149392270@N02	163714109@N03	0	False	0	False
149392270@N02	134632544@N06	0	False	0.04391891891891892	False
149392270@N02	150835856@N06	0	False	0.04048582995951417	False
149392270@N02	61028407@N05	0	False	0.01434878587196468	False
149392270@N02	66127977@N00	0	False	0.008875739644970414	False
149392270@N02	144456186@N03	0	False	0	False
149392270@N02	75906263@N02	0	False	0	False
149392270@N02	69168328@N00	0	False	0	False
149392270@N02	154141673@N06	0	False	0	False
149392270@N02	146923392@N03	0	False	0	False
149392270@N02	56335302@N00	0	False	0	False
149392270@N02	8154764@N03	0	False	0	False
149392270@N02	23126865@N02	0	False	0.004807692307692308	False
