		self	friend	interest	mutual
193550492@N08	44934278@N04	0	False	0	False
193550492@N08	25076731@N05	0	False	0.008522727272727272	False
193550492@N08	190996938@N05	0	False	0	False
193550492@N08	167072352@N02	0	False	0	False
193550492@N08	185536361@N03	0	False	0.0023121387283236996	False
193550492@N08	188745550@N03	0	False	0	False
193550492@N08	186382833@N06	0	False	0	False
193550492@N08	117372933@N07	0	False	0	False
193550492@N08	168107408@N03	0	False	0	False
193550492@N08	40318098@N05	0	False	0	False
193550492@N08	185446477@N05	0	False	0	False
193550492@N08	61233856@N00	0	False	0	False
193550492@N08	7138083@N04	0	False	0	False
193550492@N08	30256305@N02	0	False	0	False
193550492@N08	97411860@N07	0	False	0	False
193550492@N08	99701047@N08	0	False	0	False
193550492@N08	151290294@N06	0	False	0	False
193550492@N08	102771077@N06	0	False	0	False
193550492@N08	47061356@N02	0	False	0.006896551724137931	False
193550492@N08	120294361@N02	0	False	0	False
193550492@N08	155494195@N08	0	False	0	False
193550492@N08	153443196@N06	0	False	0	False
193550492@N08	36899213@N08	0	False	0.013071895424836602	False
193550492@N08	44104611@N05	0	False	0.013888888888888888	False
193550492@N08	11595106@N03	0	False	0	False
193550492@N08	98402793@N00	0	False	0.006993006993006993	False
193550492@N08	75429645@N05	0	False	0	False
193550492@N08	89442637@N08	0	False	0	False
193550492@N08	158370200@N03	0	False	0	False
193550492@N08	133023063@N04	0	False	0.002336448598130841	False
193550492@N08	45527691@N00	0	False	0	False
193550492@N08	11234156@N05	0	False	0	False
193550492@N08	157592834@N04	0	False	0	False
193550492@N08	106649870@N03	0	False	0.015873015873015872	False
193550492@N08	53279392@N06	0	False	0	False
193550492@N08	90469716@N00	0	False	0.004746835443037975	False
193550492@N08	55453048@N03	0	False	0	False
193550492@N08	18015995@N07	0	False	0	False
193550492@N08	124528896@N04	0	False	0	False
193550492@N08	104170763@N02	0	False	0.006944444444444444	False
193550492@N08	30199947@N07	0	False	0	False
193550492@N08	136999683@N06	0	False	0	False
193550492@N08	160461094@N05	0	False	0	False
193550492@N08	91651135@N07	0	False	0	False
193550492@N08	26380940@N03	0	False	0	False
193550492@N08	44910505@N07	0	False	0	False
193550492@N08	49603119@N00	0	False	0	False
193550492@N08	136933004@N08	0	False	0	False
193550492@N08	99911502@N03	0	False	0	False
193550492@N08	7287512@N02	0	False	0	False
193550492@N08	8859561@N08	0	False	0	False
193550492@N08	64977817@N00	0	False	0	False
193550492@N08	32136054@N03	0	False	0.007194244604316547	False
193550492@N08	128337749@N02	0	False	0	False
193550492@N08	10512012@N08	0	False	0	False
193550492@N08	90028379@N00	0	False	0.007220216606498195	False
193550492@N08	127423136@N05	0	False	0	False
193550492@N08	59747042@N04	0	False	0	False
193550492@N08	50741374@N08	0	False	0	False
193550492@N08	58300999@N04	0	False	0	False
193550492@N08	15752424@N05	0	False	0	False
193550492@N08	125170622@N08	0	False	0	False
193550492@N08	61335904@N04	0	False	0	False
193550492@N08	158874384@N02	0	False	0	False
193550492@N08	134107008@N02	0	False	0	False
193550492@N08	28571579@N03	0	False	0	False
193550492@N08	145984540@N08	0	False	0	False
193550492@N08	117466885@N06	0	False	0	False
193550492@N08	57551150@N00	0	False	0.007462686567164179	False
193550492@N08	100853339@N07	0	False	0	False
193550492@N08	50658691@N04	0	False	0	False
193550492@N08	100824081@N06	0	False	0	False
193550492@N08	13325044@N05	0	False	0.043478260869565216	False
193550492@N08	73199446@N00	0	False	0.006734006734006734	False
193550492@N08	90279016@N08	0	False	0	False
193550492@N08	132466470@N05	0	False	0.08333333333333333	False
193550492@N08	98489626@N02	0	False	0	False
193550492@N08	95645163@N00	0	False	0.013157894736842105	False
193550492@N08	159825286@N03	0	False	0	False
193550492@N08	145351882@N07	0	False	0	False
193550492@N08	142785662@N04	0	False	0	False
193550492@N08	79721788@N00	0	False	0	False
193550492@N08	91698536@N04	0	False	0	False
193550492@N08	145667897@N08	0	False	0	False
193550492@N08	152311060@N02	0	False	0	False
193550492@N08	147141688@N03	0	False	0	False
193550492@N08	15047208@N00	0	False	0	False
37692771@N07	57210421@N04	0	False	0	False
37692771@N07	193578629@N05	0	False	0	False
37692771@N07	63829447@N04	0	False	0	False
37692771@N07	193769199@N05	0	False	0	False
37692771@N07	149416284@N07	0	False	0	False
37692771@N07	193550492@N08	0	False	0	False
37692771@N07	37692771@N07	1	1	1	True
37692771@N07	8308954@N06	0	False	0	False
37692771@N07	44934278@N04	0	False	0	False
37692771@N07	25076731@N05	0	False	0	False
37692771@N07	190996938@N05	0	False	0	False
37692771@N07	167072352@N02	0	False	0	False
37692771@N07	185536361@N03	0	False	0.0011534025374855825	False
37692771@N07	188745550@N03	0	False	0	False
37692771@N07	186382833@N06	0	False	0	False
37692771@N07	117372933@N07	0	False	0	False
37692771@N07	168107408@N03	0	False	0	False
37692771@N07	40318098@N05	0	False	0.012345679012345678	False
37692771@N07	185446477@N05	0	False	0	False
37692771@N07	61233856@N00	0	False	0	False
37692771@N07	7138083@N04	0	False	0	False
37692771@N07	30256305@N02	0	False	0	False
37692771@N07	97411860@N07	0	False	0	False
37692771@N07	99701047@N08	0	False	0	False
37692771@N07	151290294@N06	0	False	0	False
37692771@N07	102771077@N06	0	False	0	False
37692771@N07	47061356@N02	0	False	0	False
37692771@N07	120294361@N02	0	False	0	False
37692771@N07	155494195@N08	0	False	0	False
37692771@N07	153443196@N06	0	False	0	False
37692771@N07	36899213@N08	0	False	0	False
37692771@N07	44104611@N05	0	False	0	False
37692771@N07	11595106@N03	0	False	0	False
37692771@N07	98402793@N00	0	False	0.006944444444444444	False
37692771@N07	75429645@N05	0	False	0	False
